"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/29/2021","AQS","100032004","2","3.3","ug/m3 LC","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/04/2021","AQS","100032004","2","7.2","ug/m3 LC","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/10/2021","AQS","100032004","2","5.2","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"04/16/2021","AQS","100032004","2","1.7","ug/m3 LC","7","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"11/12/2021","AQS","100032004","2","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"11/18/2021","AQS","100032004","2","11","ug/m3 LC","46","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"11/24/2021","AQS","100032004","2","9.1","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"11/30/2021","AQS","100032004","2","10.1","ug/m3 LC","42","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"12/06/2021","AQS","100032004","2","9","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"12/12/2021","AQS","100032004","2","4.3","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"12/18/2021","AQS","100032004","2","8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/01/2021","AQS","100032004","6","9.6","ug/m3 LC","40","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/02/2021","AQS","100032004","6","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/03/2021","AQS","100032004","6","8.5","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/04/2021","AQS","100032004","6","7.3","ug/m3 LC","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/05/2021","AQS","100032004","6","10.2","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/06/2021","AQS","100032004","6","5.7","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/07/2021","AQS","100032004","6","5.2","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/08/2021","AQS","100032004","6","10.2","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/09/2021","AQS","100032004","6","4.1","ug/m3 LC","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/10/2021","AQS","100032004","6","7.3","ug/m3 LC","30","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/11/2021","AQS","100032004","6","20.7","ug/m3 LC","69","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/12/2021","AQS","100032004","6","29.4","ug/m3 LC","87","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/13/2021","AQS","100032004","6","25.7","ug/m3 LC","80","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/14/2021","AQS","100032004","6","25.1","ug/m3 LC","78","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/15/2021","AQS","100032004","6","20.4","ug/m3 LC","68","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/16/2021","AQS","100032004","6","9.9","ug/m3 LC","41","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/17/2021","AQS","100032004","6","6.9","ug/m3 LC","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/18/2021","AQS","100032004","6","8.7","ug/m3 LC","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/19/2021","AQS","100032004","6","9","ug/m3 LC","38","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/20/2021","AQS","100032004","6","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/21/2021","AQS","100032004","6","11.8","ug/m3 LC","49","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/22/2021","AQS","100032004","6","9.4","ug/m3 LC","39","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/23/2021","AQS","100032004","6","4.4","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/24/2021","AQS","100032004","6","4.6","ug/m3 LC","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/25/2021","AQS","100032004","6","7","ug/m3 LC","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/26/2021","AQS","100032004","6","9.9","ug/m3 LC","41","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/27/2021","AQS","100032004","6","10.2","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/28/2021","AQS","100032004","6","5.1","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/29/2021","AQS","100032004","6","3.3","ug/m3 LC","14","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/30/2021","AQS","100032004","6","10.2","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"01/31/2021","AQS","100032004","6","11.3","ug/m3 LC","47","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/01/2021","AQS","100032004","6","5","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/02/2021","AQS","100032004","6","3.6","ug/m3 LC","15","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/03/2021","AQS","100032004","6","4.3","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/04/2021","AQS","100032004","6","8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/05/2021","AQS","100032004","6","9.4","ug/m3 LC","39","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/06/2021","AQS","100032004","6","7.9","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/07/2021","AQS","100032004","6","9.5","ug/m3 LC","40","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/08/2021","AQS","100032004","6","8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/09/2021","AQS","100032004","6","16.4","ug/m3 LC","60","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/10/2021","AQS","100032004","6","21.9","ug/m3 LC","72","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/11/2021","AQS","100032004","6","17.5","ug/m3 LC","62","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/12/2021","AQS","100032004","6","9.4","ug/m3 LC","39","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/13/2021","AQS","100032004","6","8.4","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/14/2021","AQS","100032004","6","16.4","ug/m3 LC","60","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/15/2021","AQS","100032004","6","15.6","ug/m3 LC","58","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/16/2021","AQS","100032004","6","6.4","ug/m3 LC","27","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/17/2021","AQS","100032004","6","5.9","ug/m3 LC","25","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/18/2021","AQS","100032004","6","7.5","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/19/2021","AQS","100032004","6","11.2","ug/m3 LC","47","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/20/2021","AQS","100032004","6","19.1","ug/m3 LC","66","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/21/2021","AQS","100032004","6","20.6","ug/m3 LC","69","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/22/2021","AQS","100032004","6","14.3","ug/m3 LC","56","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/23/2021","AQS","100032004","6","10.4","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/24/2021","AQS","100032004","6","8.6","ug/m3 LC","36","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/25/2021","AQS","100032004","6","7.7","ug/m3 LC","32","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/26/2021","AQS","100032004","6","7","ug/m3 LC","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/27/2021","AQS","100032004","6","10.3","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"02/28/2021","AQS","100032004","6","15.1","ug/m3 LC","57","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/01/2021","AQS","100032004","6","8","ug/m3 LC","33","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/02/2021","AQS","100032004","6","4.6","ug/m3 LC","19","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/03/2021","AQS","100032004","6","8.1","ug/m3 LC","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/04/2021","AQS","100032004","6","11.9","ug/m3 LC","50","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/05/2021","AQS","100032004","6","4.1","ug/m3 LC","17","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/06/2021","AQS","100032004","6","5","ug/m3 LC","21","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/07/2021","AQS","100032004","6","5.6","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/08/2021","AQS","100032004","6","8.4","ug/m3 LC","35","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/09/2021","AQS","100032004","6","15.4","ug/m3 LC","58","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/10/2021","AQS","100032004","6","13.7","ug/m3 LC","54","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/11/2021","AQS","100032004","6","24.6","ug/m3 LC","77","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/12/2021","AQS","100032004","6","10.5","ug/m3 LC","44","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/13/2021","AQS","100032004","6","5.6","ug/m3 LC","23","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/14/2021","AQS","100032004","6","6.7","ug/m3 LC","28","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/15/2021","AQS","100032004","6","4.8","ug/m3 LC","20","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/16/2021","AQS","100032004","6","6.2","ug/m3 LC","26","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/17/2021","AQS","100032004","6","11.5","ug/m3 LC","48","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/18/2021","AQS","100032004","6","5.2","ug/m3 LC","22","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/19/2021","AQS","100032004","6","4.3","ug/m3 LC","18","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/20/2021","AQS","100032004","6","5.8","ug/m3 LC","24","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/21/2021","AQS","100032004","6","8.9","ug/m3 LC","37","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/22/2021","AQS","100032004","6","7.5","ug/m3 LC","31","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/23/2021","AQS","100032004","6","9.5","ug/m3 LC","40","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/24/2021","AQS","100032004","6","8.1","ug/m3 LC","34","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/25/2021","AQS","100032004","6","10.3","ug/m3 LC","43","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
"03/26/2021","AQS","100032004","6","6.9","ug/m3 LC","29","MLK  CORNER OF MLK BLVD AND JUSTISON ST","1","100.0000","88101","PM2.5 - Local Conditions","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10","Delaware","003","New Castle","39.739444","-75.558056"
